"","key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","individualCount","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","stateProvince","year","month","day","eventDate","lastInterpreted","license","identifiers","facts","relations","gadm.level0.gid","gadm.level0.name","gadm.level1.gid","gadm.level1.name","gadm.level2.gid","gadm.level2.name","gadm.level3.gid","gadm.level3.name","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","country","identifier","recordedBy","catalogNumber","vernacularName","institutionCode","county","locality","collectionCode","gbifID","occurrenceID","name","gadm","coordinateUncertaintyInMeters","eventID","taxonConceptID","identifiedBy","dateIdentified","modified","references","rightsHolder","informationWithheld","http...unknown.org.nick","verbatimEventDate","datasetName","verbatimLocality","taxonID","http...unknown.org.occurrenceDetails","rights","eventTime","identificationID","continent","higherClassification","lifeStage","occurrenceRemarks","nomenclaturalCode","fieldNotes","verbatimElevation","behavior","associatedTaxa","identifiedByIDs.type","identifiedByIDs.value","recordedByIDs.type","recordedByIDs.value","recordNumber","samplingProtocol","infraspecificEpithet","dataGeneralizations"
"456","1760964346","Fratercula arctica (Linnaeus, 1758)",58.645,-3.02982,"","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","e2e717bf-551a-4917-bdc9-4fa0f342c530","7182d304-b0a2-404b-baba-2086a325c221","GB","DWC_ARCHIVE","2020-06-30T08:20:54.124+0000","2020-09-08T21:07:49.720+0000",13,"none","HUMAN_OBSERVATION",1,"PRESENT",2481353,1,44,212,7192402,2985,2481352,2481353,2481353,"Fratercula arctica (Linnaeus, 1758)","Animalia","Chordata","Charadriiformes","Alcidae","Fratercula","Fratercula arctica","Fratercula","arctica","SPECIES","ACCEPTED","Scotland",2016,8,1,"2016-08-01T00:00:00","2020-09-08T21:07:49.720+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","GBR","United Kingdom","GBR.3_1","Scotland","GBR.3.17_1","Highland","GBR.3.17.1_1","Highland","WGS84","Aves","GB","none","none","United Kingdom of Great Britain and Northern Ireland","OBS429442956","obsr437937","OBS429442956","Atlantic Puffin","CLO","Highland","Duncansby Head--Stacks of Duncansby","EBIRD","1760964346","URN:catalog:CLO:EBIRD:OBS429442956","Fratercula arctica (Linnaeus, 1758)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"457","1761508059","Fratercula arctica (Linnaeus, 1758)",58.061,-5.8461,"","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","e2e717bf-551a-4917-bdc9-4fa0f342c530","7182d304-b0a2-404b-baba-2086a325c221","GB","DWC_ARCHIVE","2020-06-30T08:20:54.124+0000","2020-09-08T21:24:02.070+0000",13,"none","HUMAN_OBSERVATION",10,"PRESENT",2481353,1,44,212,7192402,2985,2481352,2481353,2481353,"Fratercula arctica (Linnaeus, 1758)","Animalia","Chordata","Charadriiformes","Alcidae","Fratercula","Fratercula arctica","Fratercula","arctica","SPECIES","ACCEPTED","Scotland",2016,8,16,"2016-08-16T00:00:00","2020-09-08T21:24:02.070+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none",NA,NA,NA,NA,NA,NA,NA,NA,"WGS84","Aves","GB","none","none","United Kingdom of Great Britain and Northern Ireland","OBS430042455","obsr301764","OBS430042455","Atlantic Puffin","CLO","Highland","Ullapool to Stornaway Ferry","EBIRD","1761508059","URN:catalog:CLO:EBIRD:OBS430042455","Fratercula arctica (Linnaeus, 1758)","none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"458","1774671089","Fratercula arctica (Linnaeus, 1758)",52.009,-4.98732,"","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","e2e717bf-551a-4917-bdc9-4fa0f342c530","7182d304-b0a2-404b-baba-2086a325c221","GB","DWC_ARCHIVE","2020-06-30T08:20:54.124+0000","2020-09-08T21:14:43.043+0000",13,"none","HUMAN_OBSERVATION",NA,"PRESENT",2481353,1,44,212,7192402,2985,2481352,2481353,2481353,"Fratercula arctica (Linnaeus, 1758)","Animalia","Chordata","Charadriiformes","Alcidae","Fratercula","Fratercula arctica","Fratercula","arctica","SPECIES","ACCEPTED","Wales",2016,8,29,"2016-08-29T00:00:00","2020-09-08T21:14:43.043+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","GBR","United Kingdom","GBR.4_1","Wales","GBR.4.16_1","Pembrokeshire","GBR.4.16.1_1","Pembrokeshire","WGS84","Aves","GB","none","none","United Kingdom of Great Britain and Northern Ireland","OBS444531488","obsr674479","OBS444531488","Atlantic Puffin","CLO","Pembrokeshire","Pembrokeshire","EBIRD","1774671089","URN:catalog:CLO:EBIRD:OBS444531488","Fratercula arctica (Linnaeus, 1758)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"459","1790984372","Fratercula arctica (Linnaeus, 1758)",57.1398,-2.0514,"","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","e2e717bf-551a-4917-bdc9-4fa0f342c530","7182d304-b0a2-404b-baba-2086a325c221","GB","DWC_ARCHIVE","2020-06-30T08:20:54.124+0000","2020-09-08T21:19:03.632+0000",13,"none","HUMAN_OBSERVATION",3,"PRESENT",2481353,1,44,212,7192402,2985,2481352,2481353,2481353,"Fratercula arctica (Linnaeus, 1758)","Animalia","Chordata","Charadriiformes","Alcidae","Fratercula","Fratercula arctica","Fratercula","arctica","SPECIES","ACCEPTED","Scotland",2016,8,31,"2016-08-31T00:00:00","2020-09-08T21:19:03.632+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","GBR","United Kingdom","GBR.3_1","Scotland","GBR.3.1_1","Aberdeen","GBR.3.1.1_1","Aberdeen","WGS84","Aves","GB","none","none","United Kingdom of Great Britain and Northern Ireland","OBS519275873","obsr935808","OBS519275873","Atlantic Puffin","CLO","Aberdeen","Girdleness","EBIRD","1790984372","URN:catalog:CLO:EBIRD:OBS519275873","Fratercula arctica (Linnaeus, 1758)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"460","1791001440","Fratercula arctica (Linnaeus, 1758)",57.1398,-2.0514,"","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","e2e717bf-551a-4917-bdc9-4fa0f342c530","7182d304-b0a2-404b-baba-2086a325c221","GB","DWC_ARCHIVE","2020-06-30T08:20:54.124+0000","2020-09-08T21:06:19.178+0000",13,"none","HUMAN_OBSERVATION",NA,"PRESENT",2481353,1,44,212,7192402,2985,2481352,2481353,2481353,"Fratercula arctica (Linnaeus, 1758)","Animalia","Chordata","Charadriiformes","Alcidae","Fratercula","Fratercula arctica","Fratercula","arctica","SPECIES","ACCEPTED","Scotland",2016,8,2,"2016-08-02T00:00:00","2020-09-08T21:06:19.178+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","GBR","United Kingdom","GBR.3_1","Scotland","GBR.3.1_1","Aberdeen","GBR.3.1.1_1","Aberdeen","WGS84","Aves","GB","none","none","United Kingdom of Great Britain and Northern Ireland","OBS519264355","obsr935808","OBS519264355","Atlantic Puffin","CLO","Aberdeen","Girdleness","EBIRD","1791001440","URN:catalog:CLO:EBIRD:OBS519264355","Fratercula arctica (Linnaeus, 1758)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"461","1791008565","Fratercula arctica (Linnaeus, 1758)",57.1398,-2.0514,"","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","e2e717bf-551a-4917-bdc9-4fa0f342c530","7182d304-b0a2-404b-baba-2086a325c221","GB","DWC_ARCHIVE","2020-06-30T08:20:54.124+0000","2020-09-08T21:16:45.412+0000",13,"none","HUMAN_OBSERVATION",1,"PRESENT",2481353,1,44,212,7192402,2985,2481352,2481353,2481353,"Fratercula arctica (Linnaeus, 1758)","Animalia","Chordata","Charadriiformes","Alcidae","Fratercula","Fratercula arctica","Fratercula","arctica","SPECIES","ACCEPTED","Scotland",2016,8,12,"2016-08-12T00:00:00","2020-09-08T21:16:45.412+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","GBR","United Kingdom","GBR.3_1","Scotland","GBR.3.1_1","Aberdeen","GBR.3.1.1_1","Aberdeen","WGS84","Aves","GB","none","none","United Kingdom of Great Britain and Northern Ireland","OBS519264701","obsr935808","OBS519264701","Atlantic Puffin","CLO","Aberdeen","Girdleness","EBIRD","1791008565","URN:catalog:CLO:EBIRD:OBS519264701","Fratercula arctica (Linnaeus, 1758)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"462","1792018441","Fratercula arctica (Linnaeus, 1758)",53.0946,0.944481,"","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","e2e717bf-551a-4917-bdc9-4fa0f342c530","7182d304-b0a2-404b-baba-2086a325c221","GB","DWC_ARCHIVE","2020-06-30T08:20:54.124+0000","2020-09-08T21:07:43.433+0000",13,"none","HUMAN_OBSERVATION",2,"PRESENT",2481353,1,44,212,7192402,2985,2481352,2481353,2481353,"Fratercula arctica (Linnaeus, 1758)","Animalia","Chordata","Charadriiformes","Alcidae","Fratercula","Fratercula arctica","Fratercula","arctica","SPECIES","ACCEPTED","England",2016,8,29,"2016-08-29T00:00:00","2020-09-08T21:07:43.433+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none",NA,NA,NA,NA,NA,NA,NA,NA,"WGS84","Aves","GB","none","none","United Kingdom of Great Britain and Northern Ireland","OBS529352075","obsr290777","OBS529352075","Atlantic Puffin","CLO","Norfolk","At sea, Norfolk, UK","EBIRD","1792018441","URN:catalog:CLO:EBIRD:OBS529352075","Fratercula arctica (Linnaeus, 1758)","none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"463","1891334442","Fratercula arctica (Linnaeus, 1758)",60.971496,-0.871141,"cdround,gass84","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2020-09-27T11:06:32.992+0000","2020-09-27T12:55:16.160+0000",233,"none","HUMAN_OBSERVATION",NA,"PRESENT",2481353,1,44,212,7192402,2985,2481352,2481353,2481353,"Fratercula arctica (Linnaeus, 1758)","Animalia","Chordata","Charadriiformes","Alcidae","Fratercula","Fratercula arctica","Fratercula","arctica","SPECIES","ACCEPTED","Scotland",2016,8,3,"2016-08-03T14:23:34","2020-09-27T12:55:16.160+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none",NA,NA,NA,NA,NA,NA,NA,NA,"WGS84","Aves","GB","none","none","United Kingdom of Great Britain and Northern Ireland","15428310","jerry2018","15428310",NA,"iNaturalist",NA,NA,"Observations","1891334442","https://www.inaturalist.org/observations/15428310","Fratercula arctica (Linnaeus, 1758)","none",24730,NA,NA,"jerry2018","2018-08-14T19:54:58","2020-02-15T12:59:20.000+0000","https://www.inaturalist.org/observations/15428310","jerry2018","Coordinate uncertainty increased to 24730m to protect threatened taxon","jerry2018","Wed Aug 03 2016 14:23:34 GMT+0100 (GMT+1)","iNaturalist research-grade observations","Shetland Islands, Scotland, GB","4504","https://www.inaturalist.org/observations/15428310","By jerry2018 no rights reserved","12:23:34Z","33324252",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"464","2202845474","Fratercula arctica (Linnaeus, 1758)",52.7621,-4.78867,"","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","e2e717bf-551a-4917-bdc9-4fa0f342c530","7182d304-b0a2-404b-baba-2086a325c221","GB","DWC_ARCHIVE","2020-06-30T08:20:54.124+0000","2020-09-08T21:09:14.299+0000",13,"none","HUMAN_OBSERVATION",3,"PRESENT",2481353,1,44,212,7192402,2985,2481352,2481353,2481353,"Fratercula arctica (Linnaeus, 1758)","Animalia","Chordata","Charadriiformes","Alcidae","Fratercula","Fratercula arctica","Fratercula","arctica","SPECIES","ACCEPTED","Wales",2016,8,21,"2016-08-21T00:00:00","2020-09-08T21:09:14.299+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","GBR","United Kingdom","GBR.4_1","Wales","GBR.4.11_1","Gwynedd","GBR.4.11.1_1","Gwynedd","WGS84","Aves","GB","none","none","United Kingdom of Great Britain and Northern Ireland","OBS662559607","obsr1133150","OBS662559607","Atlantic Puffin","CLO","Gwynedd","Bardsey Island","EBIRD","2202845474","URN:catalog:CLO:EBIRD:OBS662559607","Fratercula arctica (Linnaeus, 1758)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"465","2217000113","Fratercula arctica (Linnaeus, 1758)",56.4218,-5.6574,"","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","e2e717bf-551a-4917-bdc9-4fa0f342c530","7182d304-b0a2-404b-baba-2086a325c221","GB","DWC_ARCHIVE","2020-06-30T08:20:54.124+0000","2020-09-08T21:23:07.485+0000",13,"none","HUMAN_OBSERVATION",NA,"PRESENT",2481353,1,44,212,7192402,2985,2481352,2481353,2481353,"Fratercula arctica (Linnaeus, 1758)","Animalia","Chordata","Charadriiformes","Alcidae","Fratercula","Fratercula arctica","Fratercula","arctica","SPECIES","ACCEPTED","Scotland",2016,8,5,"2016-08-05T00:00:00","2020-09-08T21:23:07.485+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none",NA,NA,NA,NA,NA,NA,NA,NA,"WGS84","Aves","GB","none","none","United Kingdom of Great Britain and Northern Ireland","OBS691602999","obsr1148181","OBS691602999","Atlantic Puffin","CLO","Argyll and Bute","Loch Don","EBIRD","2217000113","URN:catalog:CLO:EBIRD:OBS691602999","Fratercula arctica (Linnaeus, 1758)","none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"466","2700448983","Fratercula arctica (Linnaeus, 1758)",60.4222,-0.76027,"","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","e2e717bf-551a-4917-bdc9-4fa0f342c530","7182d304-b0a2-404b-baba-2086a325c221","GB","DWC_ARCHIVE","2020-06-30T08:20:54.124+0000","2020-09-08T21:43:33.784+0000",13,"none","HUMAN_OBSERVATION",NA,"PRESENT",2481353,1,44,212,7192402,2985,2481352,2481353,2481353,"Fratercula arctica (Linnaeus, 1758)","Animalia","Chordata","Charadriiformes","Alcidae","Fratercula","Fratercula arctica","Fratercula","arctica","SPECIES","ACCEPTED","Scotland",2016,8,15,"2016-08-15T00:00:00","2020-09-08T21:43:33.784+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","GBR","United Kingdom","GBR.3_1","Scotland","GBR.3.27_1","Shetland Islands","GBR.3.27.1_1","Shetland Islands","WGS84","Aves","GB","none","none","United Kingdom of Great Britain and Northern Ireland","OBS817245458","obsr918535","OBS817245458","Atlantic Puffin","CLO","Shetland Islands","Out Skerries","EBIRD","2700448983","URN:catalog:CLO:EBIRD:OBS817245458","Fratercula arctica (Linnaeus, 1758)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"467","2705629024","Fratercula arctica (Linnaeus, 1758)",60.1525,-1.0879,"","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","e2e717bf-551a-4917-bdc9-4fa0f342c530","7182d304-b0a2-404b-baba-2086a325c221","GB","DWC_ARCHIVE","2020-06-30T08:20:54.124+0000","2020-09-08T21:43:40.708+0000",13,"none","HUMAN_OBSERVATION",NA,"PRESENT",2481353,1,44,212,7192402,2985,2481352,2481353,2481353,"Fratercula arctica (Linnaeus, 1758)","Animalia","Chordata","Charadriiformes","Alcidae","Fratercula","Fratercula arctica","Fratercula","arctica","SPECIES","ACCEPTED","Scotland",2016,8,20,"2016-08-20T00:00:00","2020-09-08T21:43:40.708+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","GBR","United Kingdom","GBR.3_1","Scotland","GBR.3.27_1","Shetland Islands","GBR.3.27.1_1","Shetland Islands","WGS84","Aves","GB","none","none","United Kingdom of Great Britain and Northern Ireland","OBS817244944","obsr918535","OBS817244944","Atlantic Puffin","CLO","Shetland Islands","Bressay","EBIRD","2705629024","URN:catalog:CLO:EBIRD:OBS817244944","Fratercula arctica (Linnaeus, 1758)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"468","2708899888","Fratercula arctica (Linnaeus, 1758)",54.1801,-0.27103,"","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","e2e717bf-551a-4917-bdc9-4fa0f342c530","7182d304-b0a2-404b-baba-2086a325c221","GB","DWC_ARCHIVE","2020-06-30T08:20:54.124+0000","2020-09-08T21:43:51.043+0000",13,"none","HUMAN_OBSERVATION",2,"PRESENT",2481353,1,44,212,7192402,2985,2481352,2481353,2481353,"Fratercula arctica (Linnaeus, 1758)","Animalia","Chordata","Charadriiformes","Alcidae","Fratercula","Fratercula arctica","Fratercula","arctica","SPECIES","ACCEPTED","England",2016,8,3,"2016-08-03T00:00:00","2020-09-08T21:43:51.043+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","GBR","United Kingdom","GBR.1_1","England","GBR.1.63_1","North Yorkshire","GBR.1.63.6_1","Scarborough","WGS84","Aves","GB","none","none","United Kingdom of Great Britain and Northern Ireland","OBS829431970","obsr1427484","OBS829431970","Atlantic Puffin","CLO","North Yorkshire","Hunmanby Gap","EBIRD","2708899888","URN:catalog:CLO:EBIRD:OBS829431970","Fratercula arctica (Linnaeus, 1758)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"469","2717415242","Fratercula arctica (Linnaeus, 1758)",53.6008,0.147514,"","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","e2e717bf-551a-4917-bdc9-4fa0f342c530","7182d304-b0a2-404b-baba-2086a325c221","GB","DWC_ARCHIVE","2020-06-30T08:20:54.124+0000","2020-09-08T21:11:10.020+0000",13,"none","HUMAN_OBSERVATION",NA,"PRESENT",2481353,1,44,212,7192402,2985,2481352,2481353,2481353,"Fratercula arctica (Linnaeus, 1758)","Animalia","Chordata","Charadriiformes","Alcidae","Fratercula","Fratercula arctica","Fratercula","arctica","SPECIES","ACCEPTED","England",2016,8,17,"2016-08-17T00:00:00","2020-09-08T21:11:10.020+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none",NA,NA,NA,NA,NA,NA,NA,NA,"WGS84","Aves","GB","none","none","United Kingdom of Great Britain and Northern Ireland","OBS898858110","obsr932800","OBS898858110","Atlantic Puffin","CLO","East Riding of Yorkshire","Spurn Point NNR","EBIRD","2717415242","URN:catalog:CLO:EBIRD:OBS898858110","Fratercula arctica (Linnaeus, 1758)","none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"470","2724566265","Fratercula arctica (Linnaeus, 1758)",54.9671,-1.36271,"","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","e2e717bf-551a-4917-bdc9-4fa0f342c530","7182d304-b0a2-404b-baba-2086a325c221","GB","DWC_ARCHIVE","2020-06-30T08:20:54.124+0000","2020-09-08T21:11:52.959+0000",13,"none","HUMAN_OBSERVATION",1,"PRESENT",2481353,1,44,212,7192402,2985,2481352,2481353,2481353,"Fratercula arctica (Linnaeus, 1758)","Animalia","Chordata","Charadriiformes","Alcidae","Fratercula","Fratercula arctica","Fratercula","arctica","SPECIES","ACCEPTED","England",2016,8,27,"2016-08-27T00:00:00","2020-09-08T21:11:52.959+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","GBR","United Kingdom","GBR.1_1","England","GBR.1.89_1","South Tyneside","GBR.1.89.1_1","South Tyneside","WGS84","Aves","GB","none","none","United Kingdom of Great Britain and Northern Ireland","OBS894916897","obsr1606516","OBS894916897","Atlantic Puffin","CLO","Tyne and Wear","Whitburn Coastal Park","EBIRD","2724566265","URN:catalog:CLO:EBIRD:OBS894916897","Fratercula arctica (Linnaeus, 1758)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"471","2743067469","Fratercula arctica (Linnaeus, 1758)",55.6165,-1.6553,"","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","e2e717bf-551a-4917-bdc9-4fa0f342c530","7182d304-b0a2-404b-baba-2086a325c221","GB","DWC_ARCHIVE","2020-06-30T08:20:54.124+0000","2020-09-08T21:32:47.566+0000",13,"none","HUMAN_OBSERVATION",3,"PRESENT",2481353,1,44,212,7192402,2985,2481352,2481353,2481353,"Fratercula arctica (Linnaeus, 1758)","Animalia","Chordata","Charadriiformes","Alcidae","Fratercula","Fratercula arctica","Fratercula","arctica","SPECIES","ACCEPTED","England",2016,8,9,"2016-08-09T00:00:00","2020-09-08T21:32:47.566+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","GBR","United Kingdom","GBR.1_1","England","GBR.1.65_1","Northumberland","GBR.1.65.1_1","Northumberland","WGS84","Aves","GB","none","none","United Kingdom of Great Britain and Northern Ireland","OBS780980463","obsr1394935","OBS780980463","Atlantic Puffin","CLO","Northumberland","Farne Islands NNR--Inner Farne Island","EBIRD","2743067469","URN:catalog:CLO:EBIRD:OBS780980463","Fratercula arctica (Linnaeus, 1758)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"472","2771501148","Fratercula arctica (Linnaeus, 1758)",50.0349,-5.67271,"","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","e2e717bf-551a-4917-bdc9-4fa0f342c530","7182d304-b0a2-404b-baba-2086a325c221","GB","DWC_ARCHIVE","2020-06-30T08:20:54.124+0000","2020-09-08T21:19:00.230+0000",13,"none","HUMAN_OBSERVATION",1,"PRESENT",2481353,1,44,212,7192402,2985,2481352,2481353,2481353,"Fratercula arctica (Linnaeus, 1758)","Animalia","Chordata","Charadriiformes","Alcidae","Fratercula","Fratercula arctica","Fratercula","arctica","SPECIES","ACCEPTED","England",2016,8,12,"2016-08-12T00:00:00","2020-09-08T21:19:00.230+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","GBR","United Kingdom","GBR.1_1","England","GBR.1.20_1","Cornwall","GBR.1.20.1_1","Cornwall","WGS84","Aves","GB","none","none","United Kingdom of Great Britain and Northern Ireland","OBS874801587","obsr355394","OBS874801587","Atlantic Puffin","CLO","Cornwall","Porthgwarra","EBIRD","2771501148","URN:catalog:CLO:EBIRD:OBS874801587","Fratercula arctica (Linnaeus, 1758)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"473","2777989754","Fratercula arctica (Linnaeus, 1758)",50.0349,-5.67271,"","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","e2e717bf-551a-4917-bdc9-4fa0f342c530","7182d304-b0a2-404b-baba-2086a325c221","GB","DWC_ARCHIVE","2020-06-30T08:20:54.124+0000","2020-09-08T21:33:35.367+0000",13,"none","HUMAN_OBSERVATION",1,"PRESENT",2481353,1,44,212,7192402,2985,2481352,2481353,2481353,"Fratercula arctica (Linnaeus, 1758)","Animalia","Chordata","Charadriiformes","Alcidae","Fratercula","Fratercula arctica","Fratercula","arctica","SPECIES","ACCEPTED","England",2016,8,12,"2016-08-12T00:00:00","2020-09-08T21:33:35.367+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","GBR","United Kingdom","GBR.1_1","England","GBR.1.20_1","Cornwall","GBR.1.20.1_1","Cornwall","WGS84","Aves","GB","none","none","United Kingdom of Great Britain and Northern Ireland","OBS873187303","obsr86041","OBS873187303","Atlantic Puffin","CLO","Cornwall","Porthgwarra","EBIRD","2777989754","URN:catalog:CLO:EBIRD:OBS873187303","Fratercula arctica (Linnaeus, 1758)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"474","1760721956","Fratercula arctica (Linnaeus, 1758)",50.0349,-5.67271,"","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","e2e717bf-551a-4917-bdc9-4fa0f342c530","7182d304-b0a2-404b-baba-2086a325c221","GB","DWC_ARCHIVE","2020-06-30T08:20:54.124+0000","2020-09-08T21:15:30.696+0000",13,"none","HUMAN_OBSERVATION",1,"PRESENT",2481353,1,44,212,7192402,2985,2481352,2481353,2481353,"Fratercula arctica (Linnaeus, 1758)","Animalia","Chordata","Charadriiformes","Alcidae","Fratercula","Fratercula arctica","Fratercula","arctica","SPECIES","ACCEPTED","England",2016,9,5,"2016-09-05T00:00:00","2020-09-08T21:15:30.696+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","GBR","United Kingdom","GBR.1_1","England","GBR.1.20_1","Cornwall","GBR.1.20.1_1","Cornwall","WGS84","Aves","GB","none","none","United Kingdom of Great Britain and Northern Ireland","OBS429164959","obsr277657","OBS429164959","Atlantic Puffin","CLO","Cornwall","Porthgwarra","EBIRD","1760721956","URN:catalog:CLO:EBIRD:OBS429164959","Fratercula arctica (Linnaeus, 1758)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
